row_id,is_urban,age,female,married,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability,country_A,country_C,country_D,country_F,country_G,country_I,country_J,religion_N,religion_O,religion_P,religion_Q,religion_X,relationship_to_hh_head_Father/Mother,relationship_to_hh_head_Head,relationship_to_hh_head_Other,relationship_to_hh_head_Sister/Brother,relationship_to_hh_head_Son/Daughter,relationship_to_hh_head_Spouse,relationship_to_hh_head_Unknown,employment_category_last_year_employed,employment_category_last_year_housewife_or_student,employment_category_last_year_other,employment_category_last_year_retired_or_disabled,employment_category_last_year_unemployed,employment_type_last_year_irregular_seasonal,employment_type_last_year_not_working,employment_type_last_year_other,employment_type_last_year_salaried,employment_type_last_year_self_employed
2906,0,27,1,1,1.0,0,1,1,0,1,1,3.0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,3,4.666666666666667,1,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2907,0,20,1,0,3.0,1,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0.633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2908,0,51,0,1,1.0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,3,4.333333333333333,1,1,0,2,0,0,0,0,2,0,0,1,1,1,0,1,1,0,0,2,0,1,0.949,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2909,0,65,0,1,0.0,0,1,1,0,0,1,5.0,0,0,0,1,0,0,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2910,0,15,1,0,1.0,1,1,1,0,0,1,1.0,1,1,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,4,2.5,0,0,0,1,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,4,0.95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2911,0,56,1,1,2.0,0,1,0,1,0,1,2.0,1,1,0,1,0,0,2,2,1,1,1,1,1,0.0,0.0,0.0,0.0,1,5.0,1,1,1,1,1,1,0,0,2,0,1,1,1,1,1,1,1,0,0,2,0,6,0.574,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2912,0,61,1,0,0.0,0,1,1,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,1,0.967,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2913,1,38,0,0,2.0,1,1,1,1,1,1,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,0,2,1,1,0,0,1,1,0,0,0,0,1,0,2,0.191,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2914,1,27,0,1,3.0,1,1,1,0,1,1,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,1,3.0,0,0,0,3,1,1,1,0,2,1,1,0,0,1,1,0,0,0,0,2,0,2,0.515,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2915,1,60,0,1,1.0,1,1,1,0,1,1,5.0,0,0,0,1,0,0,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,1,3.0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,1,1,1,1,1,0.117,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2916,0,25,1,1,1.0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2917,0,50,0,1,2.0,1,1,1,0,0,1,4.0,0,0,0,0,0,1,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.728,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2918,0,30,1,1,0.0,0,1,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2919,0,55,0,1,0.0,0,1,1,0,1,1,2.0,0,0,0,0,0,0,1,2,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.664,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2920,1,24,0,1,1.0,1,1,1,0,0,1,5.0,1,0,0,0,0,0,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,1,4.0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2921,0,20,1,1,1.0,1,1,1,0,1,0,3.0,0,1,0,0,0,0,2,2,0,0,1,0,0,0.0,0.0,0.0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0.949,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2922,0,20,1,1,2.0,1,1,1,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2,3.5,0,0,0,3,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2923,0,55,1,0,1.0,1,1,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,2,0,4,0.8490000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2924,0,24,0,1,1.0,0,1,0,1,1,1,5.0,1,0,0,0,0,0,2,2,0,0,1,0,0,0.0,0.0,0.0,0.0,3,2.6666666666666665,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2925,1,20,1,1,1.0,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0.342,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2926,0,28,1,0,1.0,1,1,1,0,1,1,5.0,0,0,0,0,0,0,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2927,0,59,1,1,1.0,1,1,1,1,1,0,5.0,1,1,0,0,0,0,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,4,5.0,1,0,1,2,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,3,1,6,0.42,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2928,0,16,0,0,2.0,1,1,1,1,1,0,2.0,1,1,0,0,0,0,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,4,0.814,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2929,0,43,0,1,3.0,1,1,1,1,1,1,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1,4.0,0,0,0,3,1,1,1,1,2,1,1,1,0,1,1,1,0,0,0,2,0,2,0.633,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2930,0,35,1,1,2.0,1,1,1,0,1,0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,3.0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2931,0,45,0,1,2.0,1,1,1,1,0,1,5.0,0,0,0,1,0,0,3,2,1,0,1,0,1,0.0,0.0,0.0,0.0,2,4.0,1,1,1,1,1,0,0,0,2,0,1,1,1,1,0,1,1,0,0,2,0,2,0.949,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2932,0,19,0,0,1.0,1,1,1,0,1,1,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.447,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2933,0,35,0,1,3.0,1,1,1,0,0,1,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,1,2,1,1,0,0,1,1,0,0,0,0,1,0,1,0.482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2934,1,26,1,0,2.0,1,1,1,0,1,1,3.0,0,1,0,1,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,1,2,0,0,1,0,1,0,1,0,1,0,2,1,5,0.387,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2935,0,65,0,1,1.0,0,1,1,0,0,1,5.0,1,1,0,0,0,0,2,2,1,0,0,0,0,10.0,0.0,0.0,0.0,1,4.0,1,1,1,2,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,1,0.071,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2936,0,26,0,0,2.0,1,1,1,1,1,1,3.0,0,1,0,0,0,0,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,1,4.0,0,1,0,3,1,1,1,1,2,1,1,0,0,1,1,0,0,0,1,2,0,3,0.879,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2937,0,46,1,0,0.0,0,1,1,0,1,1,5.0,1,0,0,0,0,0,3,2,0,1,0,0,0,0.0,0.0,0.0,0.0,4,5.0,1,0,0,1,1,0,0,0,2,0,0,1,0,1,0,1,0,1,0,1,1,3,0.4529999999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2938,0,26,0,1,1.0,1,1,1,0,0,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2939,0,32,0,1,3.0,1,1,1,0,0,1,5.0,1,0,0,1,1,0,2,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,1,0,0,2,1,1,1,1,2,1,1,0,0,1,1,0,0,0,0,1,0,4,0.755,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2940,1,22,1,0,2.0,1,1,0,1,1,1,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,0,1,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0.757,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2941,1,40,0,1,1.0,1,0,1,1,1,0,5.0,1,1,0,0,1,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5.0,1,1,0,2,1,1,0,1,2,1,1,1,0,1,0,1,0,0,0,1,0,4,0.569,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2942,0,20,0,0,3.0,1,1,1,1,0,1,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.548,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2943,1,33,1,1,1.0,1,1,1,0,0,1,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.967,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2944,1,25,0,0,2.0,1,1,1,1,1,1,5.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,1,2,1,1,0,0,1,1,0,0,0,0,1,0,5,0.035,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2945,0,19,1,0,3.0,1,1,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2.0,0,0,0,2,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,4,0.2319999999999999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2946,0,23,1,1,0.0,0,0,0,0,0,1,1.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2947,0,60,1,1,0.0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.548,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2948,0,55,0,1,1.0,1,0,1,0,1,1,5.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,2,5.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2949,0,52,1,0,1.0,1,0,0,0,1,1,2.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,2,5.0,0,0,0,2,1,0,0,0,2,1,1,1,0,1,1,1,0,0,0,2,0,4,0.895,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2950,1,34,0,1,3.0,0,1,1,1,0,1,4.0,1,0,0,0,0,0,3,2,1,0,0,1,1,0.0,0.0,0.25,0.0,0,0.0,0,0,0,3,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,8,0.295,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2951,0,53,0,1,1.0,0,1,0,1,0,1,4.0,1,0,0,0,0,0,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,3,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.95,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2952,0,45,1,1,0.0,0,1,1,1,0,1,2.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,3,5.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0.482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2953,0,40,0,1,2.0,1,1,1,0,0,1,3.0,1,0,0,1,0,0,3,2,1,1,0,1,1,0.0,0.0,0.0,20.0,1,2.0,0,0,1,3,1,1,1,1,2,1,1,1,0,1,0,1,0,0,0,1,1,5,0.54,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2954,1,29,1,1,2.0,1,1,1,0,1,0,2.0,0,0,0,0,0,0,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,1,5.0,1,0,0,2,1,1,1,0,2,1,1,0,0,1,1,0,0,0,0,1,0,1,0.633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2955,0,33,1,0,1.0,0,1,1,1,0,1,5.0,1,0,0,1,0,0,3,2,1,0,1,0,1,0.0,0.0,0.0,0.0,3,4.666666666666667,1,0,0,1,1,1,1,1,2,0,0,1,0,1,0,1,0,0,0,1,0,4,0.876,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2956,0,42,0,0,1.0,1,1,1,0,1,0,5.0,1,1,1,1,1,0,2,2,0,1,1,1,1,0.0,0.0,0.0,0.0,2,4.5,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0.967,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2957,1,39,0,1,2.0,1,1,1,0,0,1,5.0,0,0,0,1,0,0,2,2,0,0,1,0,1,0.0,0.0,15.0,0.0,4,4.75,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,1,0.507,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2958,0,27,0,1,1.0,0,1,1,0,0,1,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,3,4.666666666666667,0,0,0,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,3,0.95,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2959,1,31,0,1,2.0,1,1,1,1,0,1,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1,3.0,0,0,0,3,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.584,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2960,1,25,0,0,2.0,1,1,1,0,1,0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,0,2,1,1,0,0,1,1,0,0,0,0,2,0,1,0.185,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2961,1,35,0,1,0.0,1,1,1,0,0,1,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0.664,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2962,0,20,1,1,0.0,0,1,1,0,0,0,1.0,1,1,0,0,0,0,2,2,0,0,1,0,0,0.0,0.0,0.0,0.0,1,4.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2963,0,55,1,1,1.0,0,1,1,0,0,1,3.0,1,0,0,1,0,0,1,2,0,0,0,0,1,0.0,0.0,0.0,0.0,4,5.0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2964,1,22,0,0,2.0,1,1,0,1,1,0,5.0,0,1,0,0,0,0,3,2,1,1,1,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,2,0,5,0.027,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2965,0,30,1,1,0.0,0,1,1,0,0,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.664,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2966,1,23,0,0,2.0,1,1,1,1,1,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5.0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2967,1,37,1,0,0.0,0,1,1,0,0,0,5.0,1,0,0,1,0,0,2,2,0,0,1,0,1,0.0,0.0,0.0,15.0,2,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.995,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2968,1,38,1,1,1.0,0,0,1,1,1,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2969,0,35,1,1,1.0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2970,0,22,1,0,1.0,0,1,0,0,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4529999999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2971,0,20,0,0,3.0,1,1,1,0,0,0,2.0,0,1,0,0,0,0,2,2,1,1,0,1,1,0.0,0.075,0.0,0.0,1,3.0,0,0,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,3,1,7,0.267,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2972,0,46,1,0,1.0,1,1,1,0,1,0,4.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,3,0,2,0.447,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2973,0,34,0,1,2.0,1,1,1,0,0,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.548,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2974,0,42,0,1,1.0,0,1,1,0,0,1,2.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2975,0,43,1,1,1.0,1,1,1,0,0,0,1.0,0,1,0,0,0,0,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,4,1.0,0,1,0,2,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0,1,0,4,0.608,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2976,1,33,1,1,0.0,1,1,1,1,0,1,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.939,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
